Nc1n[nH]c2cc([C@@H]3CC[C@@H](O)CC3)ccc12; [None]; [None]; [0]
CC[C@@H](CO)c1ccc2c(N)n[nH]c2c1; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccc(F)cc3Cl)ccc12; ['Nc1n[nH]c2cc(Br)ccc12']; ['OB(O)c1ccc(F)cc1Cl']; [0.999894261]
Nc1n[nH]c2cc([C@H]3CC[C@@H](O)C3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ncc(Br)cn3)ccc12; [None]; [None]; [0]
COc1ccc(-c2ccc3c(N)n[nH]c3c2)cc1OC; [None]; [None]; [0]
CCc1ccc(-c2ccc3c(N)n[nH]c3c2)cc1; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccc(Cl)cc3Cl)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccsc3)ccc12; ['Nc1n[nH]c2cc(Br)ccc12']; ['OB(O)c1ccsc1']; [0.999999046]
Cn1cc(-c2ccc3c(N)n[nH]c3c2)c(C(F)(F)F)n1; [None]; [None]; [0]
Cc1cc(C)cc(-c2ccc3c(N)n[nH]c3c2)c1; ['Cc1cc(C)cc(B2OC(C)(C)C(C)(C)O2)c1', 'Cc1cc(C)cc(B(O)O)c1']; ['Nc1n[nH]c2cc(Br)ccc12', 'Nc1n[nH]c2cc(Br)ccc12']; [0.999995828, 0.999995828]
COc1ccc2cccc(-c3ccc4c(N)n[nH]c4c3)c2c1; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3cccc4ccc(O)cc34)ccc12; [None]; [None]; [0]
COc1cc(F)c(-c2ccc3c(N)n[nH]c3c2)cc1OC; [None]; [None]; [0]
COc1cc(-c2ccc3c(N)n[nH]c3c2)ccc1Cl; [None]; [None]; [0]
Cc1ccc(-c2ccc3c(N)n[nH]c3c2)o1; [None]; [None]; [0]
COc1cc(-c2ccc3c(N)n[nH]c3c2)c(OC)cc1Br; [None]; [None]; [0]
COc1cc(OC)cc(-c2ccc3c(N)n[nH]c3c2)c1; ['COc1cc(OC)cc(B2OC(C)(C)C(C)(C)O2)c1', 'COc1cc(OC)cc(B(O)O)c1']; ['Nc1n[nH]c2cc(Br)ccc12', 'Nc1n[nH]c2cc(Br)ccc12']; [0.999997854, 0.999997854]
Nc1n[nH]c2cc(-c3ccc4cn[nH]c4c3)ccc12; ['Nc1n[nH]c2cc(Br)ccc12']; ['OB(O)c1ccc2cn[nH]c2c1']; [0.999967813]
Nc1n[nH]c2cc(-c3cc4ccccc4o3)ccc12; ['Nc1n[nH]c2cc(Br)ccc12']; ['OB(O)c1cc2ccccc2o1']; [0.999991655]
CNC(=O)c1ccc(-c2ccc3c(N)n[nH]c3c2)cc1; ['CNC(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1']; ['Nc1n[nH]c2cc(Br)ccc12']; [0.999999642]
Nc1n[nH]c2cc(-c3ccc(OC(F)(F)F)cc3)ccc12; ['CC1(C)OB(c2ccc(OC(F)(F)F)cc2)OC1(C)C', 'Nc1n[nH]c2cc(Br)ccc12', 'Nc1n[nH]c2cc(Cl)ccc12']; ['Nc1n[nH]c2cc(Br)ccc12', 'OB(O)c1ccc(OC(F)(F)F)cc1', 'OB(O)c1ccc(OC(F)(F)F)cc1']; [1.0, 1.0, 1.0]
Nc1n[nH]c2cc(-c3cscn3)ccc12; [None]; [None]; [0]
CCc1cccc(-c2ccc3c(N)n[nH]c3c2)n1; [None]; [None]; [0]
Cc1ccc(-c2ccc3c(N)n[nH]c3c2)nc1C; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3cccc(N4CCCC4=O)c3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccc(CCO)cc3)ccc12; ['Nc1n[nH]c2cc(Br)ccc12']; ['OCCc1ccc(Br)cc1']; [0.959044397]
COc1cc(N2CCNCC2)ccc1-c1ccc2c(N)n[nH]c2c1; [None]; [None]; [0]
CS(=O)(=O)c1ccc(Cl)c(-c2ccc3c(N)n[nH]c3c2)c1; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12; ['CC1(C)OB(c2ccc(O)cc2)OC1(C)C', 'Nc1n[nH]c2cc(Br)ccc12']; ['Nc1n[nH]c2cc(Br)ccc12', 'OB(O)c1ccc(O)cc1']; [0.999991775, 0.999991775]
Nc1n[nH]c2cc(-c3ccncc3)ccc12; ['CC1(C)OB(c2ccncc2)OC1(C)C', 'Nc1n[nH]c2cc(Br)ccc12']; ['Nc1n[nH]c2cc(Br)ccc12', 'OB(O)c1ccncc1']; [0.999999523, 0.999999523]
Nc1n[nH]c2cc(-c3cccc4ncccc34)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccc(Cl)c(O)c3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3n[nH]c4ccccc34)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3c(F)cccc3F)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3c(Cl)cccc3Cl)ccc12; ['Nc1n[nH]c2cc(Br)ccc12']; ['OB(O)c1c(Cl)cccc1Cl']; [0.999733865]
Nc1n[nH]c2cc(Oc3ccc(F)cc3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccc(O)cc3Cl)ccc12; [None]; [None]; [0]
Cc1ncc(-c2ccc3c(N)n[nH]c3c2)[nH]1; [None]; [None]; [0]
Nc1nccc(-c2ccc3c(N)n[nH]c3c2)n1; [None]; [None]; [0]
Nc1n[nH]c2cc([C@@H]3C[C@H](O)C3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccccc3Cl)ccc12; ['Nc1n[nH]c2cc(Br)ccc12']; ['OB(O)c1ccccc1Cl']; [0.999453723]
Nc1n[nH]c2cc(-c3cc[nH]c3)ccc12; [None]; [None]; [0]
N#Cc1cnc(-c2ccc3c(N)n[nH]c3c2)cn1; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3cnccn3)ccc12; [None]; [None]; [0]
COC(=O)c1ccc(-c2ccc3c(N)n[nH]c3c2)o1; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccoc3)ccc12; ['CC1(C)OB(c2ccoc2)OC1(C)C', 'Nc1n[nH]c2cc(Br)ccc12']; ['Nc1n[nH]c2cc(Br)ccc12', 'OB(O)c1ccoc1']; [0.999996424, 0.999996424]
COc1cc(CCc2ccc3c(N)n[nH]c3c2)ccc1O; [None]; [None]; [0]
N#Cc1ccc(-c2ccc3c(N)n[nH]c3c2)cn1; [None]; [None]; [0]
Nc1n[nH]c2cc(COc3cccc(Cl)c3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3cccc(Br)c3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3cccs3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccc(O)cc3O)ccc12; [None]; [None]; [0]
COC(=O)c1ccc(Cl)c(-c2ccc3c(N)n[nH]c3c2)c1; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccncn3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(COc3ccccc3Cl)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccc(F)c(Cl)c3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc([C@H](CO)c3ccccc3)ccc12; [None]; [None]; [0]
Cc1ccc(O)cc1-c1ccc2c(N)n[nH]c2c1; [None]; [None]; [0]
Cc1ccc(-c2ccc3c(N)n[nH]c3c2)cc1C; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3cc(O)ccc3Cl)ccc12; [None]; [None]; [0]
Cc1ccc(CO)cc1-c1ccc2c(N)n[nH]c2c1; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3cnc(O)c(Cl)c3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(Cn3ccccc3=O)ccc12; [None]; [None]; [0]
Cc1nc2ccc(-c3ccc4c(N)n[nH]c4c3)cc2[nH]1; [None]; [None]; [0]
NC(=O)Nc1ccc(-c2ccc3c(N)n[nH]c3c2)cc1; [None]; [None]; [0]
CS(=O)(=O)c1ccc(-c2ccc3c(N)n[nH]c3c2)cc1; ['CC1(C)OB(c2ccc(S(C)(=O)=O)cc2)OC1(C)C', 'CS(=O)(=O)c1ccc(B(O)O)cc1']; ['Nc1n[nH]c2cc(Br)ccc12', 'Nc1n[nH]c2cc(Br)ccc12']; [0.999999404, 0.999999404]
Nc1n[nH]c2cc(-c3nc4ccccc4s3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3cncc(O)c3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccc4c(c3)CC(=O)N4)ccc12; ['CC1(C)OB(c2ccc3c(c2)CC(=O)N3)OC1(C)C']; ['Nc1n[nH]c2cc(Br)ccc12']; [0.999993801]
NC(=O)[C@H]1CC[C@@H](c2ccc3c(N)n[nH]c3c2)CC1; [None]; [None]; [0]
C[C@H](CC(N)=O)c1ccc2c(N)n[nH]c2c1; [None]; [None]; [0]
CCc1cc(O)ccc1-c1ccc2c(N)n[nH]c2c1; [None]; [None]; [0]
Cc1cc(O)ccc1-c1ccc2c(N)n[nH]c2c1; ['Cc1cc(O)ccc1B(O)O']; ['Nc1n[nH]c2cc(Br)ccc12']; [0.982057]
Cc1cccc(C)c1-c1ccc2c(N)n[nH]c2c1; [None]; [None]; [0]
Nc1n[nH]c2cc(-n3ccnc3)ccc12; [None]; [None]; [0]
CCc1sccc1-c1ccc2c(N)n[nH]c2c1; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3cc(Cl)c(O)c(Cl)c3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3nccs3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccc4c(c3)CCN4)ccc12; [None]; [None]; [0]
Nc1cc(-c2ccc3c(N)n[nH]c3c2)[nH]n1; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccc4[nH]c(=O)[nH]c4c3)ccc12; [None]; [None]; [0]
Cn1ncc(N)c1-c1ccc2c(N)n[nH]c2c1; [None]; [None]; [0]
Nc1n[nH]c2cc(Nc3ccncc3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccc(Br)cc3F)ccc12; ['Nc1n[nH]c2cc(Br)ccc12']; ['OB(O)c1ccc(Br)cc1F']; [0.967803478]
Cc1csc(-c2ccc3c(N)n[nH]c3c2)n1; [None]; [None]; [0]
Cc1ccc(-c2ccc3c(N)n[nH]c3c2)c(C)n1; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3cc(O)cc(Br)c3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3cnco3)ccc12; [None]; [None]; [0]
Cc1nc2ccc(-c3ccc4c(N)n[nH]c4c3)cc2o1; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3cc(F)c(O)c(F)c3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(-c3ccc4c(=O)[nH][nH]c4c3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(OCc3ccccc3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(Oc3ccc(F)cc3F)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(Oc3ccccc3F)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(Cc3ccc(F)cc3)ccc12; [None]; [None]; [0]
Nc1n[nH]c2cc(NCc3c(F)cccc3Cl)ccc12; [None]; [None]; [0]
N#Cc1ccc(-c2cnc3cnccn23)cc1; ['N#Cc1ccc(I)cc1', 'N#Cc1ccc(Cl)cc1']; ['c1cn2ccnc2cn1', 'c1cn2ccnc2cn1']; [0.999745905, 0.999745905]
CCOc1ccc(-c2cnc3cnccn23)cc1; ['Brc1cnc2cnccn12', 'CCOc1ccc(Cl)cc1']; ['CCOc1ccc(B2OC(C)(C)C(C)(C)O2)cc1', 'c1cn2ccnc2cn1']; [0.999999881, 0.999999881]
Cc1n[nH]cc1-c1cnc2cnccn12; ['Cc1n[nH]cc1Br', 'Cc1n[nH]cc1I']; ['c1cn2ccnc2cn1', 'c1cn2ccnc2cn1']; [0.999913454, 0.999913454]
COc1ncccc1-c1cnc2cnccn12; ['Brc1cnc2cnccn12', 'COc1ncccc1Br']; ['COc1ncccc1B(O)O', 'c1cn2ccnc2cn1']; [0.999824345, 0.999824345]
CS(=O)(=O)c1cccc(-c2cnc3cnccn23)c1; ['Brc1cnc2cnccn12']; ['CS(=O)(=O)c1cccc(B(O)O)c1']; [0.999966383]
Cn1nncc1-c1cnc2cnccn12; [None]; [None]; [0]
COc1cc(-c2cnc3cnccn23)cc(OC)c1OC; ['COc1cc(Br)cc(OC)c1OC']; ['c1cn2ccnc2cn1']; [0.999938726]
Cn1cc(-c2cnc3cnccn23)cn1; ['Brc1cnc2cnccn12']; ['Cn1cc(B(O)O)cn1']; [0.999949]
Cc1nn(C)cc1-c1cnc2cnccn12; ['Brc1cnc2cnccn12', 'Cc1nn(C)cc1Br']; ['Cc1nn(C)cc1B1OC(C)(C)C(C)(C)O1', 'c1cn2ccnc2cn1']; [0.999998927, 0.999998927]
c1cnn2c(-c3cnc4cnccn34)cnc2c1; [None]; [None]; [0]
Oc1cccc(-c2cnc3cnccn23)c1; ['Brc1cnc2cnccn12', 'Oc1cccc(Br)c1']; ['CC1(C)OB(c2cccc(O)c2)OC1(C)C', 'c1cn2ccnc2cn1']; [0.999996543, 0.999996543]
COc1ccc(-c2cnc3cnccn23)cc1; ['COc1ccc(I)cc1']; ['c1cn2ccnc2cn1']; [0.999883413]
c1ccc2[nH]c(-c3cnc4cnccn34)nc2c1; [None]; [None]; [0]
Cc1cc(Nc2cnc3cnccn23)sn1; [None]; [None]; [0]
NC(=O)c1ccc(-c2cnc3cnccn23)cc1; ['Brc1cnc2cnccn12']; ['NC(=O)c1ccc(B(O)O)cc1']; [0.999958754]
c1cnc(Nc2cnc3cnccn23)nc1; ['Brc1cnc2cnccn12']; ['Nc1ncccn1']; [0.999539733]
O=C(Nc1ccccc1)c1ccc(-c2cnc3cnccn23)cc1; ['Brc1cnc2cnccn12']; ['O=C(Nc1ccccc1)c1ccc(B(O)O)cc1']; [0.999976277]
c1ccc2c(Cc3cnc4cnccn34)nccc2c1; [None]; [None]; [0]
Fc1cccc(-c2cnc3cnccn23)c1; ['Brc1cnc2cnccn12']; ['OB(O)c1cccc(F)c1']; [0.999989867]
O=C(Nc1cnc2cnccn12)C1CC1; [None]; [None]; [0]
Clc1ccc(-c2cnc3cnccn23)cc1; ['Clc1ccc(I)cc1']; ['c1cn2ccnc2cn1']; [0.999987721]
OCCOc1ccc(-c2cnc3cnccn23)cc1; ['Brc1cnc2cnccn12']; ['CC1(C)OB(c2ccc(OCCO)cc2)OC1(C)C']; [0.999999523]
c1cc(-c2cnc3cnccn23)cc(C2CCNCC2)c1; [None]; [None]; [0]
c1cc(Nc2cnc3cnccn23)ncn1; [None]; [None]; [0]
Cc1cc(-c2cnc3cnccn23)nn1C; [None]; [None]; [0]
C[C@H](O)COc1ccc(-c2cnc3cnccn23)cc1; [None]; [None]; [0]
CNS(=O)(=O)c1ccc(-c2cnc3cnccn23)cc1; [None]; [None]; [0]
FC(F)(F)c1ccc(-c2cnc3cnccn23)cc1; ['FC(F)(F)c1ccc(Br)cc1']; ['c1cn2ccnc2cn1']; [0.999997497]
CN(C)c1ccc(-c2cnc3cnccn23)cc1; ['Brc1cnc2cnccn12']; ['CN(C)c1ccc(B(O)O)cc1']; [0.999996185]
Oc1ccccc1Cc1cnc2cnccn12; [None]; [None]; [0]
Cc1nc(C)c(-c2cnc3cnccn23)s1; ['Brc1cnc2cnccn12']; ['Cc1csc(C)n1']; [0.999189556]
c1cc(Cc2cnc3cnccn23)ccn1; [None]; [None]; [0]
c1cncc(Cc2cnc3cnccn23)c1; [None]; [None]; [0]
OC[C@@H](O)Cc1cnc2cnccn12; [None]; [None]; [0]
Clc1ncc(-c2cnc3cnccn23)cn1; ['Clc1ncc(Br)cn1']; ['c1cn2ccnc2cn1']; [0.99986124]
c1cn2c(-c3cncnc3)cnc2cn1; ['Brc1cncnc1']; ['c1cn2ccnc2cn1']; [0.999802768]
Brc1ccc(-c2cnc3cnccn23)cc1; ['Clc1ccc(Br)cc1']; ['c1cn2ccnc2cn1']; [0.997843146]
c1cn2c(-n3ccnc3)cnc2cn1; ['Brc1cnc2cnccn12']; ['c1c[nH]cn1']; [0.972969115]
COc1ccc(Cc2cnc3cnccn23)cc1; [None]; [None]; [0]
COc1ccc(Cl)cc1-c1cnc2cnccn12; ['COc1ccc(Cl)cc1Cl']; ['c1cn2ccnc2cn1']; [0.96344769]
c1cn2c(-c3cn[nH]c3)cnc2cn1; ['Brc1cn[nH]c1']; ['c1cn2ccnc2cn1']; [0.999287426]
c1ccc2c(-c3cnc4cnccn34)c[nH]c2c1; ['c1ccc2[nH]ccc2c1']; ['c1cn2ccnc2cn1']; [0.823073924]
c1c[nH]c(-c2cnc3cnccn23)c1; [None]; [None]; [0]
c1cn2c(-c3ccc4c(c3)CCO4)cnc2cn1; ['Brc1ccc2c(c1)CCO2']; ['c1cn2ccnc2cn1']; [0.999978423]
c1cn2c(Cn3ccnc3)cnc2cn1; [None]; [None]; [0]
c1ccc2cc(-c3cnc4cnccn34)ncc2c1; [None]; [None]; [0]
CC(=O)Nc1cccc(-c2cnc3cnccn23)c1; ['Brc1cnc2cnccn12']; ['CC(=O)Nc1cccc(B(O)O)c1']; [0.999978185]
COc1cc(-c2cnc3cnccn23)ccc1O; ['Brc1cnc2cnccn12']; ['COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1O']; [0.999998093]
c1cc2c(c(-c3cnc4cnccn34)c1)OCO2; [None]; [None]; [0]
c1cn2c(-c3scc4c3OCCO4)cnc2cn1; [None]; [None]; [0]
Fc1ccc(-c2cnc3cnccn23)cc1F; ['Brc1cnc2cnccn12', 'Fc1ccc(Br)cc1F', 'Fc1ccc(I)cc1F']; ['OB(O)c1ccc(F)c(F)c1', 'c1cn2ccnc2cn1', 'c1cn2ccnc2cn1']; [0.999999642, 0.999999642, 0.999999642]
CC(C)(C)c1ccc(-c2cnc3cnccn23)cc1; ['Brc1cnc2cnccn12', 'CC(C)(C)c1ccc(Cl)cc1']; ['CC(C)(C)c1ccc(B(O)O)cc1', 'c1cn2ccnc2cn1']; [0.999991536, 0.999991536]
c1ccc2ncc(-c3cnc4cnccn34)cc2c1; ['Brc1cnc2cnccn12', 'Brc1cnc2ccccc2c1']; ['OB(O)c1cnc2ccccc2c1', 'c1cn2ccnc2cn1']; [0.99994421, 0.99994421]
COCCOc1cnc2cnccn12; [None]; [None]; [0]
CC1(COc2cnc3cnccn23)COC1; ['Brc1cnc2cnccn12']; ['CC1(CO)COC1']; [0.997678578]
c1coc(-c2cnc3cnccn23)c1; ['Brc1cnc2cnccn12']; ['OB(O)c1ccco1']; [0.99967134]
Cc1cc(-c2cnc3cnccn23)nc(N)n1; [None]; [None]; [0]
CSc1cccc(-c2cnc3cnccn23)c1; ['CSc1cccc(Br)c1']; ['c1cn2ccnc2cn1']; [0.999329329]
O[C@@H]1CC[C@@H](c2cnc3cnccn23)CC1; [None]; [None]; [0]
OC[C@H](Cc1ccccc1)c1cnc2cnccn12; [None]; [None]; [0]
Fc1ccc(-c2cnc3cnccn23)c(Cl)c1; ['Fc1ccc(Cl)c(Cl)c1']; ['c1cn2ccnc2cn1']; [0.996243119]
O[C@@H]1CC[C@H](c2cnc3cnccn23)C1; [None]; [None]; [0]
Brc1cnc(-c2cnc3cnccn23)nc1; [None]; [None]; [0]
COc1ccc(-c2cnc3cnccn23)cc1OC; ['COc1ccc(Br)cc1OC']; ['c1cn2ccnc2cn1']; [0.999844193]
CCc1ccc(-c2cnc3cnccn23)cc1; ['Brc1cnc2cnccn12', 'CCc1ccc(Cl)cc1']; ['CCc1ccc(B(O)O)cc1', 'c1cn2ccnc2cn1']; [0.99986136, 0.99986136]
COc1ccc(CNc2cnc3cnccn23)cc1; ['Brc1cnc2cnccn12']; ['COc1ccc(CN)cc1']; [0.999311]
Clc1ccc(-c2cnc3cnccn23)c(Cl)c1; ['Clc1ccc(Br)c(Cl)c1', 'Clc1ccc(Cl)c(Cl)c1']; ['c1cn2ccnc2cn1', 'c1cn2ccnc2cn1']; [0.999916434, 0.999916434]
c1cn2c(-c3ccsc3)cnc2cn1; ['Ic1ccsc1', 'Clc1ccsc1']; ['c1cn2ccnc2cn1', 'c1cn2ccnc2cn1']; [0.999904275, 0.999904275]
Cn1cc(-c2cnc3cnccn23)c(C(F)(F)F)n1; ['Cn1cc(Br)c(C(F)(F)F)n1']; ['c1cn2ccnc2cn1']; [0.999994159]
Cc1cc(C)cc(-c2cnc3cnccn23)c1; ['Cc1cc(C)cc(Br)c1', 'Cc1cc(C)cc(I)c1']; ['c1cn2ccnc2cn1', 'c1cn2ccnc2cn1']; [0.999824107, 0.999824107]
COc1ccc2cccc(-c3cnc4cnccn34)c2c1; [None]; [None]; [0]
Oc1ccc2cccc(-c3cnc4cnccn34)c2c1; [None]; [None]; [0]
COc1cc(F)c(-c2cnc3cnccn23)cc1OC; [None]; [None]; [0]
COc1cc(-c2cnc3cnccn23)ccc1Cl; ['COc1cc(Br)ccc1Cl']; ['c1cn2ccnc2cn1']; [0.999996662]
Cc1nc(Nc2cnc3cnccn23)sc1C; [None]; [None]; [0]
Cc1cc(Nc2cnc3cnccn23)nn1C; ['Brc1cnc2cnccn12']; ['Cc1cc(N)nn1C']; [0.999189198]
Cc1ccc(-c2cnc3cnccn23)o1; [None]; [None]; [0]
COc1cc(-c2cnc3cnccn23)c(OC)cc1Br; [None]; [None]; [0]
COc1cc(OC)cc(-c2cnc3cnccn23)c1; ['COc1cc(Br)cc(OC)c1']; ['c1cn2ccnc2cn1']; [0.999686837]
c1cn2c(-c3ccc4cn[nH]c4c3)cnc2cn1; ['Brc1cnc2cnccn12']; ['OB(O)c1ccc2cn[nH]c2c1']; [0.999992847]
CC(C)Oc1cnc2cnccn12; [None]; [None]; [0]
CCn1cc(-c2cnc3cnccn23)cn1; ['Brc1cnc2cnccn12', 'CCn1cc(Br)cn1']; ['CCn1cc(B2OC(C)(C)C(C)(C)O2)cn1', 'c1cn2ccnc2cn1']; [0.999972701, 0.999972701]
c1ccc2oc(-c3cnc4cnccn34)cc2c1; ['Brc1cnc2cnccn12']; ['OB(O)c1cc2ccccc2o1']; [0.999804795]
CNC(=O)c1ccc(-c2cnc3cnccn23)cc1; ['Brc1cnc2cnccn12']; ['CNC(=O)c1ccc(B(O)O)cc1']; [0.999885082]
COC(=O)Nc1cnc2cnccn12; ['Brc1cnc2cnccn12']; ['COC(N)=O']; [0.998017788]
FC(F)(F)Oc1ccc(-c2cnc3cnccn23)cc1; ['FC(F)(F)Oc1ccc(I)cc1', 'FC(F)(F)Oc1ccc(Cl)cc1']; ['c1cn2ccnc2cn1', 'c1cn2ccnc2cn1']; [0.999999762, 0.999999762]
c1cn2c(-c3cscn3)cnc2cn1; [None]; [None]; [0]
CCc1cccc(-c2cnc3cnccn23)n1; [None]; [None]; [0]
Cc1ccc(-c2cnc3cnccn23)nc1C; [None]; [None]; [0]
O=C1CCCN1c1cccc(-c2cnc3cnccn23)c1; [None]; [None]; [0]
OCCc1ccc(-c2cnc3cnccn23)cc1; ['OCCc1ccc(Br)cc1']; ['c1cn2ccnc2cn1']; [0.992667139]
COc1cc(N2CCNCC2)ccc1-c1cnc2cnccn12; [None]; [None]; [0]
Fc1ccc(Nc2cnc3cnccn23)nc1; [None]; [None]; [0]
c1ccc(Nc2cnc3cnccn23)nc1; ['Brc1cnc2cnccn12']; ['Nc1ccccn1']; [0.999864578]
CS(=O)(=O)c1ccc(Cl)c(-c2cnc3cnccn23)c1; ['CS(=O)(=O)c1ccc(Cl)c(Br)c1']; ['c1cn2ccnc2cn1']; [0.999998093]
Oc1ccc(-c2cnc3cnccn23)cc1; ['Brc1cnc2cnccn12', 'Brc1cnc2cnccn12']; ['CC1(C)OB(c2ccc(O)cc2)OC1(C)C', 'OB(O)c1ccc(O)cc1']; [0.999997735, 0.999997735]
c1cc(-c2cnc3cnccn23)ccn1; ['Brc1ccncc1']; ['c1cn2ccnc2cn1']; [0.999518037]
c1cc(-c2cnc3cnccn23)c2cccnc2c1; ['Brc1cccc2ncccc12']; ['c1cn2ccnc2cn1']; [0.996468663]
Oc1cc(-c2cnc3cnccn23)ccc1Cl; [None]; [None]; [0]
c1ccc2c(-c3cnc4cnccn34)n[nH]c2c1; [None]; [None]; [0]
Fc1cccc(F)c1-c1cnc2cnccn12; ['Fc1cccc(F)c1I']; ['c1cn2ccnc2cn1']; [0.99964869]
Clc1cccc(Cl)c1-c1cnc2cnccn12; ['Clc1cccc(Cl)c1I', 'Clc1cccc(Cl)c1Cl']; ['c1cn2ccnc2cn1', 'c1cn2ccnc2cn1']; [0.999369204, 0.999369204]
Fc1ccc(Oc2cnc3cnccn23)cc1; ['Brc1cnc2cnccn12']; ['Oc1ccc(F)cc1']; [0.99975425]
Oc1ccc(-c2cnc3cnccn23)c(Cl)c1; ['Oc1ccc(Br)c(Cl)c1']; ['c1cn2ccnc2cn1']; [0.999804199]
Cc1ncc(-c2cnc3cnccn23)[nH]1; [None]; [None]; [0]
Nc1nccc(-c2cnc3cnccn23)n1; [None]; [None]; [0]
O[C@H]1C[C@@H](c2cnc3cnccn23)C1; [None]; [None]; [0]
Clc1ccccc1-c1cnc2cnccn12; ['Clc1ccccc1Br']; ['c1cn2ccnc2cn1']; [0.999880314]
c1cn2c(-c3cc[nH]c3)cnc2cn1; [None]; [None]; [0]
N#Cc1cnc(-c2cnc3cnccn23)cn1; [None]; [None]; [0]
c1cnc(-c2cnc3cnccn23)cn1; [None]; [None]; [0]
COC(=O)c1ccc(-c2cnc3cnccn23)o1; [None]; [None]; [0]
c1cn2c(-c3ccoc3)cnc2cn1; ['Brc1cnc2cnccn12']; ['CC1(C)OB(c2ccoc2)OC1(C)C']; [0.999992967]
COc1cc(CCc2cnc3cnccn23)ccc1O; [None]; [None]; [0]
N#Cc1ccc(-c2cnc3cnccn23)cn1; ['N#Cc1ccc(Br)cn1']; ['c1cn2ccnc2cn1']; [0.999364316]
Clc1cccc(OCc2cnc3cnccn23)c1; [None]; [None]; [0]
Brc1cccc(-c2cnc3cnccn23)c1; ['Clc1cccc(Br)c1', 'Brc1cccc(Br)c1']; ['c1cn2ccnc2cn1', 'c1cn2ccnc2cn1']; [0.99971205, 0.99971205]
OCCCc1cnc2cnccn12; [None]; [None]; [0]
c1csc(-c2cnc3cnccn23)c1; ['Brc1cccs1']; ['c1cn2ccnc2cn1']; [0.983092487]
Oc1ccc(-c2cnc3cnccn23)c(O)c1; ['Oc1ccc(Br)c(O)c1']; ['c1cn2ccnc2cn1']; [0.997440219]
COC(=O)c1ccc(Cl)c(-c2cnc3cnccn23)c1; ['COC(=O)c1ccc(Cl)c(Br)c1']; ['c1cn2ccnc2cn1']; [0.999791682]
c1cc(-c2cnc3cnccn23)ncn1; [None]; [None]; [0]
Clc1ccccc1OCc1cnc2cnccn12; [None]; [None]; [0]
Fc1ccc(-c2cnc3cnccn23)cc1Cl; ['Fc1ccc(Br)cc1Cl', 'Fc1ccc(I)cc1Cl', 'Fc1ccc(Cl)cc1Cl']; ['c1cn2ccnc2cn1', 'c1cn2ccnc2cn1', 'c1cn2ccnc2cn1']; [0.999999642, 0.999999642, 0.999999642]
OC[C@H](c1ccccc1)c1cnc2cnccn12; [None]; [None]; [0]
Cc1ccc(O)cc1-c1cnc2cnccn12; [None]; [None]; [0]
